#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 2016-01-01 to 2022-03-23
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 622: Mesa Lakes, CO
#	SNOTEL 682: Park Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name  Value Type  Function Type  Function Duration             Base Data  Measurement Units  Sensor Depth  Element Code  Description       
# Snow Depth    Value       None           Instantaneous - Start of Day  N/A        Inches             N/A           SNWD          Total snow depth  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily; Date Range: 2016-01-01 to 2022-03-23
#
# As of: Mar 23, 2022 2:07:35 PM GMT-08:00
#
Date,Station Name,Station Id,Latitude,Longitude,Elevation (ft),Snow Depth (cm) Start of Day Values
2019-07-22,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-07-23,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-07-24,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-07-25,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-07-26,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-07-27,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-07-28,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-07-29,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-07-30,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-07-31,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-01,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-02,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-03,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-04,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-05,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-06,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-07,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-08,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-09,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-10,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-11,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-12,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-13,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-14,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-15,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-16,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-17,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-18,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-19,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-20,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-21,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-22,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-23,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-24,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-25,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-26,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-27,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-28,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-29,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-30,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-08-31,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-09-01,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-09-02,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-09-03,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-09-04,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-09-05,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-09-06,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-09-07,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-09-08,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-09-09,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-09-10,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-09-11,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-09-12,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-09-13,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-09-14,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-09-15,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-09-16,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-09-17,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-09-18,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-09-19,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-09-20,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-09-21,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-09-22,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-09-23,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-09-24,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-09-25,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-09-26,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-09-27,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-09-28,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-09-29,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-09-30,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-10-01,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-10-02,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-10-03,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-10-04,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-10-05,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-10-06,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-10-07,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-10-08,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-10-09,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-10-10,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-10-11,Park Reservoir,682,39.04644,-107.87414,9960,5
2019-10-12,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-10-13,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-10-14,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-10-15,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-10-16,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-10-17,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-10-18,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-10-19,Park Reservoir,682,39.04644,-107.87414,9960,0
2019-10-20,Park Reservoir,682,39.04644,-107.87414,9960,5
2019-10-21,Park Reservoir,682,39.04644,-107.87414,9960,5
2019-10-22,Park Reservoir,682,39.04644,-107.87414,9960,8
2019-10-23,Park Reservoir,682,39.04644,-107.87414,9960,5
2019-10-24,Park Reservoir,682,39.04644,-107.87414,9960,8
2019-10-25,Park Reservoir,682,39.04644,-107.87414,9960,8
2019-10-26,Park Reservoir,682,39.04644,-107.87414,9960,5
2019-10-27,Park Reservoir,682,39.04644,-107.87414,9960,3
2019-10-28,Park Reservoir,682,39.04644,-107.87414,9960,10
2019-10-29,Park Reservoir,682,39.04644,-107.87414,9960,15
2019-10-30,Park Reservoir,682,39.04644,-107.87414,9960,23
2019-10-31,Park Reservoir,682,39.04644,-107.87414,9960,23
2019-11-01,Park Reservoir,682,39.04644,-107.87414,9960,18
2019-11-02,Park Reservoir,682,39.04644,-107.87414,9960,18
2019-11-03,Park Reservoir,682,39.04644,-107.87414,9960,18
2019-11-04,Park Reservoir,682,39.04644,-107.87414,9960,15
2019-11-05,Park Reservoir,682,39.04644,-107.87414,9960,15
2019-11-06,Park Reservoir,682,39.04644,-107.87414,9960,15
2019-11-07,Park Reservoir,682,39.04644,-107.87414,9960,15
2019-11-08,Park Reservoir,682,39.04644,-107.87414,9960,15
2019-11-09,Park Reservoir,682,39.04644,-107.87414,9960,15
2019-11-10,Park Reservoir,682,39.04644,-107.87414,9960,15
2019-11-11,Park Reservoir,682,39.04644,-107.87414,9960,15
2019-11-12,Park Reservoir,682,39.04644,-107.87414,9960,15
2019-11-13,Park Reservoir,682,39.04644,-107.87414,9960,15
2019-11-14,Park Reservoir,682,39.04644,-107.87414,9960,15
2019-11-15,Park Reservoir,682,39.04644,-107.87414,9960,15
2019-11-16,Park Reservoir,682,39.04644,-107.87414,9960,15
2019-11-17,Park Reservoir,682,39.04644,-107.87414,9960,15
2019-11-18,Park Reservoir,682,39.04644,-107.87414,9960,13
2019-11-19,Park Reservoir,682,39.04644,-107.87414,9960,13
2019-11-20,Park Reservoir,682,39.04644,-107.87414,9960,33
2019-11-21,Park Reservoir,682,39.04644,-107.87414,9960,41
2019-11-22,Park Reservoir,682,39.04644,-107.87414,9960,53
2019-11-23,Park Reservoir,682,39.04644,-107.87414,9960,51
2019-11-24,Park Reservoir,682,39.04644,-107.87414,9960,51
2019-11-25,Park Reservoir,682,39.04644,-107.87414,9960,51
2019-11-26,Park Reservoir,682,39.04644,-107.87414,9960,53
2019-11-27,Park Reservoir,682,39.04644,-107.87414,9960,58
2019-11-28,Park Reservoir,682,39.04644,-107.87414,9960,56
2019-11-29,Park Reservoir,682,39.04644,-107.87414,9960,53
2019-11-30,Park Reservoir,682,39.04644,-107.87414,9960,74
2019-12-01,Park Reservoir,682,39.04644,-107.87414,9960,76
2019-12-02,Park Reservoir,682,39.04644,-107.87414,9960,71
2019-12-03,Park Reservoir,682,39.04644,-107.87414,9960,69
2019-12-04,Park Reservoir,682,39.04644,-107.87414,9960,64
2019-12-05,Park Reservoir,682,39.04644,-107.87414,9960,58
2019-12-06,Park Reservoir,682,39.04644,-107.87414,9960,74
2019-12-07,Park Reservoir,682,39.04644,-107.87414,9960,69
2019-12-08,Park Reservoir,682,39.04644,-107.87414,9960,71
2019-12-09,Park Reservoir,682,39.04644,-107.87414,9960,81
2019-12-10,Park Reservoir,682,39.04644,-107.87414,9960,79
2019-12-11,Park Reservoir,682,39.04644,-107.87414,9960,79
2019-12-12,Park Reservoir,682,39.04644,-107.87414,9960,79
2019-12-13,Park Reservoir,682,39.04644,-107.87414,9960,76
2019-12-14,Park Reservoir,682,39.04644,-107.87414,9960,81
2019-12-15,Park Reservoir,682,39.04644,-107.87414,9960,84
2019-12-16,Park Reservoir,682,39.04644,-107.87414,9960,84
2019-12-17,Park Reservoir,682,39.04644,-107.87414,9960,81
2019-12-18,Park Reservoir,682,39.04644,-107.87414,9960,81
2019-12-19,Park Reservoir,682,39.04644,-107.87414,9960,81
2019-12-20,Park Reservoir,682,39.04644,-107.87414,9960,79
2019-12-21,Park Reservoir,682,39.04644,-107.87414,9960,79
2019-12-22,Park Reservoir,682,39.04644,-107.87414,9960,76
2019-12-23,Park Reservoir,682,39.04644,-107.87414,9960,76
2019-12-24,Park Reservoir,682,39.04644,-107.87414,9960,74
2019-12-25,Park Reservoir,682,39.04644,-107.87414,9960,89
2019-12-26,Park Reservoir,682,39.04644,-107.87414,9960,114
2019-12-27,Park Reservoir,682,39.04644,-107.87414,9960,109
2019-12-28,Park Reservoir,682,39.04644,-107.87414,9960,112
2019-12-29,Park Reservoir,682,39.04644,-107.87414,9960,112
2019-12-30,Park Reservoir,682,39.04644,-107.87414,9960,107
2019-12-31,Park Reservoir,682,39.04644,-107.87414,9960,107
2020-01-01,Park Reservoir,682,39.04644,-107.87414,9960,104
2020-01-02,Park Reservoir,682,39.04644,-107.87414,9960,107
2020-01-03,Park Reservoir,682,39.04644,-107.87414,9960,107
2020-01-04,Park Reservoir,682,39.04644,-107.87414,9960,104
2020-01-05,Park Reservoir,682,39.04644,-107.87414,9960,104
2020-01-06,Park Reservoir,682,39.04644,-107.87414,9960,102
2020-01-07,Park Reservoir,682,39.04644,-107.87414,9960,102
2020-01-08,Park Reservoir,682,39.04644,-107.87414,9960,99
2020-01-09,Park Reservoir,682,39.04644,-107.87414,9960,99
2020-01-10,Park Reservoir,682,39.04644,-107.87414,9960,104
2020-01-11,Park Reservoir,682,39.04644,-107.87414,9960,104
2020-01-12,Park Reservoir,682,39.04644,-107.87414,9960,107
2020-01-13,Park Reservoir,682,39.04644,-107.87414,9960,127
2020-01-14,Park Reservoir,682,39.04644,-107.87414,9960,135
2020-01-15,Park Reservoir,682,39.04644,-107.87414,9960,124
2020-01-16,Park Reservoir,682,39.04644,-107.87414,9960,117
2020-01-17,Park Reservoir,682,39.04644,-107.87414,9960,119
2020-01-18,Park Reservoir,682,39.04644,-107.87414,9960,132
2020-01-19,Park Reservoir,682,39.04644,-107.87414,9960,127
2020-01-20,Park Reservoir,682,39.04644,-107.87414,9960,124
2020-01-21,Park Reservoir,682,39.04644,-107.87414,9960,119
2020-01-22,Park Reservoir,682,39.04644,-107.87414,9960,122
2020-01-23,Park Reservoir,682,39.04644,-107.87414,9960,130
2020-01-24,Park Reservoir,682,39.04644,-107.87414,9960,130
2020-01-25,Park Reservoir,682,39.04644,-107.87414,9960,124
2020-01-26,Park Reservoir,682,39.04644,-107.87414,9960,124
2020-01-27,Park Reservoir,682,39.04644,-107.87414,9960,122
2020-01-28,Park Reservoir,682,39.04644,-107.87414,9960,127
2020-01-29,Park Reservoir,682,39.04644,-107.87414,9960,124
2020-01-30,Park Reservoir,682,39.04644,-107.87414,9960,124
2020-01-31,Park Reservoir,682,39.04644,-107.87414,9960,130
2020-02-01,Park Reservoir,682,39.04644,-107.87414,9960,124
2020-02-02,Park Reservoir,682,39.04644,-107.87414,9960,124
2020-02-03,Park Reservoir,682,39.04644,-107.87414,9960,119
2020-02-04,Park Reservoir,682,39.04644,-107.87414,9960,119
2020-02-05,Park Reservoir,682,39.04644,-107.87414,9960,119
2020-02-06,Park Reservoir,682,39.04644,-107.87414,9960,122
2020-02-07,Park Reservoir,682,39.04644,-107.87414,9960,137
2020-02-08,Park Reservoir,682,39.04644,-107.87414,9960,132
2020-02-09,Park Reservoir,682,39.04644,-107.87414,9960,130
2020-02-10,Park Reservoir,682,39.04644,-107.87414,9960,132
2020-02-11,Park Reservoir,682,39.04644,-107.87414,9960,132
2020-02-12,Park Reservoir,682,39.04644,-107.87414,9960,132
2020-02-13,Park Reservoir,682,39.04644,-107.87414,9960,130
2020-02-14,Park Reservoir,682,39.04644,-107.87414,9960,130
2020-02-15,Park Reservoir,682,39.04644,-107.87414,9960,127
2020-02-16,Park Reservoir,682,39.04644,-107.87414,9960,124
2020-02-17,Park Reservoir,682,39.04644,-107.87414,9960,124
2020-02-18,Park Reservoir,682,39.04644,-107.87414,9960,124
2020-02-19,Park Reservoir,682,39.04644,-107.87414,9960,124
2020-02-20,Park Reservoir,682,39.04644,-107.87414,9960,124
2020-02-21,Park Reservoir,682,39.04644,-107.87414,9960,124
2020-02-22,Park Reservoir,682,39.04644,-107.87414,9960,122
2020-02-23,Park Reservoir,682,39.04644,-107.87414,9960,122
2020-02-24,Park Reservoir,682,39.04644,-107.87414,9960,127
2020-02-25,Park Reservoir,682,39.04644,-107.87414,9960,135
2020-02-26,Park Reservoir,682,39.04644,-107.87414,9960,130
2020-02-27,Park Reservoir,682,39.04644,-107.87414,9960,127
2020-02-28,Park Reservoir,682,39.04644,-107.87414,9960,127
2020-02-29,Park Reservoir,682,39.04644,-107.87414,9960,124
2020-03-01,Park Reservoir,682,39.04644,-107.87414,9960,124
2020-03-02,Park Reservoir,682,39.04644,-107.87414,9960,124
2020-03-03,Park Reservoir,682,39.04644,-107.87414,9960,124
2020-03-04,Park Reservoir,682,39.04644,-107.87414,9960,124
2020-03-05,Park Reservoir,682,39.04644,-107.87414,9960,124
2020-03-06,Park Reservoir,682,39.04644,-107.87414,9960,124
2020-03-07,Park Reservoir,682,39.04644,-107.87414,9960,122
2020-03-08,Park Reservoir,682,39.04644,-107.87414,9960,122
2020-03-09,Park Reservoir,682,39.04644,-107.87414,9960,122
2020-03-10,Park Reservoir,682,39.04644,-107.87414,9960,122
2020-03-11,Park Reservoir,682,39.04644,-107.87414,9960,124
2020-03-12,Park Reservoir,682,39.04644,-107.87414,9960,130
2020-03-13,Park Reservoir,682,39.04644,-107.87414,9960,132
2020-03-14,Park Reservoir,682,39.04644,-107.87414,9960,145
2020-03-15,Park Reservoir,682,39.04644,-107.87414,9960,145
2020-03-16,Park Reservoir,682,39.04644,-107.87414,9960,147
2020-03-17,Park Reservoir,682,39.04644,-107.87414,9960,142
2020-03-18,Park Reservoir,682,39.04644,-107.87414,9960,142
2020-03-19,Park Reservoir,682,39.04644,-107.87414,9960,145
2020-03-20,Park Reservoir,682,39.04644,-107.87414,9960,178
2020-03-21,Park Reservoir,682,39.04644,-107.87414,9960,180
2020-03-22,Park Reservoir,682,39.04644,-107.87414,9960,183
2020-03-23,Park Reservoir,682,39.04644,-107.87414,9960,175
2020-03-24,Park Reservoir,682,39.04644,-107.87414,9960,180
2020-03-25,Park Reservoir,682,39.04644,-107.87414,9960,178
2020-03-26,Park Reservoir,682,39.04644,-107.87414,9960,173
2020-03-27,Park Reservoir,682,39.04644,-107.87414,9960,168
2020-03-28,Park Reservoir,682,39.04644,-107.87414,9960,183
2020-03-29,Park Reservoir,682,39.04644,-107.87414,9960,178
2020-03-30,Park Reservoir,682,39.04644,-107.87414,9960,178
2020-03-31,Park Reservoir,682,39.04644,-107.87414,9960,175
2020-04-01,Park Reservoir,682,39.04644,-107.87414,9960,168
2020-04-02,Park Reservoir,682,39.04644,-107.87414,9960,165
2020-04-03,Park Reservoir,682,39.04644,-107.87414,9960,168
2020-04-04,Park Reservoir,682,39.04644,-107.87414,9960,163
2020-04-05,Park Reservoir,682,39.04644,-107.87414,9960,160
2020-04-06,Park Reservoir,682,39.04644,-107.87414,9960,157
2020-04-07,Park Reservoir,682,39.04644,-107.87414,9960,155
2020-04-08,Park Reservoir,682,39.04644,-107.87414,9960,152
2020-04-09,Park Reservoir,682,39.04644,-107.87414,9960,150
2020-04-10,Park Reservoir,682,39.04644,-107.87414,9960,147
2020-04-11,Park Reservoir,682,39.04644,-107.87414,9960,142
2020-04-12,Park Reservoir,682,39.04644,-107.87414,9960,142
2020-04-13,Park Reservoir,682,39.04644,-107.87414,9960,140
2020-04-14,Park Reservoir,682,39.04644,-107.87414,9960,150
2020-04-15,Park Reservoir,682,39.04644,-107.87414,9960,147
2020-04-16,Park Reservoir,682,39.04644,-107.87414,9960,147
2020-04-17,Park Reservoir,682,39.04644,-107.87414,9960,152
2020-04-18,Park Reservoir,682,39.04644,-107.87414,9960,147
2020-04-19,Park Reservoir,682,39.04644,-107.87414,9960,147
2020-04-20,Park Reservoir,682,39.04644,-107.87414,9960,145
2020-04-21,Park Reservoir,682,39.04644,-107.87414,9960,147
2020-04-22,Park Reservoir,682,39.04644,-107.87414,9960,147
2020-04-23,Park Reservoir,682,39.04644,-107.87414,9960,145
2020-04-24,Park Reservoir,682,39.04644,-107.87414,9960,145
2020-04-25,Park Reservoir,682,39.04644,-107.87414,9960,145
2020-04-26,Park Reservoir,682,39.04644,-107.87414,9960,140
2020-04-27,Park Reservoir,682,39.04644,-107.87414,9960,140
2020-04-28,Park Reservoir,682,39.04644,-107.87414,9960,135
2020-04-29,Park Reservoir,682,39.04644,-107.87414,9960,132
2020-04-30,Park Reservoir,682,39.04644,-107.87414,9960,127
2020-05-01,Park Reservoir,682,39.04644,-107.87414,9960,124
2020-05-02,Park Reservoir,682,39.04644,-107.87414,9960,119
2020-05-03,Park Reservoir,682,39.04644,-107.87414,9960,119
2020-05-04,Park Reservoir,682,39.04644,-107.87414,9960,114
2020-05-05,Park Reservoir,682,39.04644,-107.87414,9960,112
2020-05-06,Park Reservoir,682,39.04644,-107.87414,9960,109
2020-05-07,Park Reservoir,682,39.04644,-107.87414,9960,104
2020-05-08,Park Reservoir,682,39.04644,-107.87414,9960,104
2020-05-09,Park Reservoir,682,39.04644,-107.87414,9960,99
2020-05-10,Park Reservoir,682,39.04644,-107.87414,9960,97
2020-05-11,Park Reservoir,682,39.04644,-107.87414,9960,89
2020-05-12,Park Reservoir,682,39.04644,-107.87414,9960,91
2020-05-13,Park Reservoir,682,39.04644,-107.87414,9960,86
2020-05-14,Park Reservoir,682,39.04644,-107.87414,9960,84
2020-05-15,Park Reservoir,682,39.04644,-107.87414,9960,81
2020-05-16,Park Reservoir,682,39.04644,-107.87414,9960,79
2020-05-17,Park Reservoir,682,39.04644,-107.87414,9960,74
2020-05-18,Park Reservoir,682,39.04644,-107.87414,9960,69
2020-05-19,Park Reservoir,682,39.04644,-107.87414,9960,64
2020-05-20,Park Reservoir,682,39.04644,-107.87414,9960,56
2020-05-21,Park Reservoir,682,39.04644,-107.87414,9960,53
2020-05-22,Park Reservoir,682,39.04644,-107.87414,9960,51
2020-05-23,Park Reservoir,682,39.04644,-107.87414,9960,43
2020-05-24,Park Reservoir,682,39.04644,-107.87414,9960,41
2020-05-25,Park Reservoir,682,39.04644,-107.87414,9960,38
2020-05-26,Park Reservoir,682,39.04644,-107.87414,9960,33
2020-05-27,Park Reservoir,682,39.04644,-107.87414,9960,28
2020-05-28,Park Reservoir,682,39.04644,-107.87414,9960,20
2020-05-29,Park Reservoir,682,39.04644,-107.87414,9960,13
2020-05-30,Park Reservoir,682,39.04644,-107.87414,9960,10
2020-05-31,Park Reservoir,682,39.04644,-107.87414,9960,5
2020-06-01,Park Reservoir,682,39.04644,-107.87414,9960,3
2020-06-02,Park Reservoir,682,39.04644,-107.87414,9960,3
2020-06-03,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-06-04,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-06-05,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-06-06,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-06-07,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-06-08,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-06-09,Park Reservoir,682,39.04644,-107.87414,9960,5
2020-06-10,Park Reservoir,682,39.04644,-107.87414,9960,3
2020-06-11,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-06-12,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-06-13,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-06-14,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-06-15,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-06-16,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-06-17,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-06-18,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-06-19,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-06-20,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-06-21,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-06-22,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-06-23,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-06-24,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-06-25,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-06-26,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-06-27,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-06-28,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-06-29,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-06-30,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-01,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-02,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-03,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-04,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-05,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-06,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-07,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-08,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-09,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-10,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-11,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-12,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-13,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-14,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-15,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-16,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-17,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-18,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-19,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-20,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-21,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-22,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-23,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-24,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-25,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-26,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-27,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-28,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-29,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-30,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-07-31,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-08-01,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-08-02,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-08-03,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-08-04,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-08-05,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-08-06,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-08-07,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-08-08,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-08-09,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-08-10,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-08-11,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-08-12,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-08-13,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-08-14,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-08-15,Park Reservoir,682,39.04644,-107.87414,9960,0
2020-08-16,Park Reservoir,682,39.04644,-107.87414,9960,0
